Track Name,Artist Name,Popularity,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Lyrics
壞天氣,Stefanie Sun,36,0.543,0.5,270867,0.443,0.000273,2,0.0917,-8.356,1,0.04,175.974,4,0.152,"冰冷的空氣 雨水落進我和你 強忍著淚水的眼睛
都不想分離 為什麼要在這裡 表演不在乎的一齣戲

我們該好好談的不只是天氣 解不開僵局
我們既然有傷害彼此的力氣 為什麼不努力

愛情讓人靠得太近 忘了留點餘地
孩子氣 其實我只是輸不起
我們淋著大雨不知何時才能放晴
壞天氣 逃開了彼此 雨也不會停
...

******* This Lyrics is NOT for Commercial use *******"
The moment,Stefanie Sun,30,0.88,0.549,253107,0.53,8.95e-06,4,0.0907,-7.011,1,0.029,94.45,3,0.178,"這一刻回頭看見自己
這一路的風景百感交集的我
下一刻又將飛向哪裡
漸漸疲憊的羽翼為你披上了勇氣
放心離開我 我會記得這一刻
那些還飛翔著不可思議的夢
雨後的天空 會有絢爛的彩虹
像最初相信著我們總會找到自由

...

******* This Lyrics is NOT for Commercial use *******"
任性,Stefanie Sun,33,0.89,0.269,227370,0.248,0,2,0.0892,-10.024,1,0.0395,183.482,4,0.199,"喜歡聽歌 感人的歌
它讓我覺得愛是對的
睡不著 我就醒著
不再讓日子被打亂了
寂寞很吵 我很安靜
情緒很多 我很鎮定
因為投入 所以放棄
不願再被痛醒
喜歡唱歌 動人的歌
它讓我獲得一點心得
...

******* This Lyrics is NOT for Commercial use *******"
咕嘰咕嘰,Stefanie Sun,34,0.238,0.612,272507,0.754,0,1,0.0932,-4.749,1,0.22,130.039,4,0.481,"約個會 餐廳選在吃到飽
一瞬間 什麼浪漫都死掉
咕嘰咕嘰 白頭偕老難見到
睡覺 起床 慢跑 洗澡
下班 睡覺

誰比誰好 能差到多少
遲早都要 向上帝報到
既然壞的 通通改不掉
用力思考 (保證 自找 煩惱)
(放手 無聊 大笑) 咕嘰咕嘰

數數鈔票 永遠都比標籤少
名牌包 裡面還要塞到爆
咕嘰咕嘰 什麼病都能吃藥
掏光 荷包 自我 慰勞
工作 花掉

誰比誰好 能差到多少
遲早都要 向上帝報到
既然壞的 通通改不掉
...

******* This Lyrics is NOT for Commercial use *******"
神奇,Stefanie Sun,33,0.0229,0.596,262733,0.885,0.0027,1,0.245,-5.428,1,0.123,97.992,4,0.385,"就在一瞬间我们两人眼前
一道光出现到了另个世界
眉中间有个红点
头纱遮住脸

好像每个人都有特别气味
闻了才发现那是咖哩作祟
恒河水 菩提树叶 古老的情节

时间在倒回
我们俩
穿著布纱
听着梵乐
还想著 是幻觉
催著我 快快起舞
碎碎念啊念
啊...

时空换换换
分割的画面
轮回转转转
有一样的信念
我的爱 从古代 和你回来

...

******* This Lyrics is NOT for Commercial use *******"
天使的指纹,Stefanie Sun,35,0.835,0.392,245806,0.323,0,9,0.0783,-9.495,1,0.0327,129.495,4,0.249,"靜悄悄 亂紛紛
都輸給了時間 卻沒有辜負青春

他誠懇 才不讓你等
你失落了黃昏 卻換來平靜夜深

眾裡尋人
錯愛只是為真愛作證
所謂魔鬼留下的傷痕 都是天使的指紋

燈火闌珊 何必急於看到那個人
能睡得安穩都只因為 那盞還沒開的燈

亮晶晶 黑沉沉
...

******* This Lyrics is NOT for Commercial use *******"
安靜了,S.H.E,48,0.634,0.595,271280,0.593,0,0,0.125,-5.967,1,0.0288,133.965,4,0.357,"只剩下鋼琴陪我站在這裡
夢想中屬於我們的婚禮
卻成了 單人結婚進行曲
在這場愛情角力的拔河裡
愛我還是愛你 你選擇了自己

撒嬌的 可愛的 黏人的 愛哭的 照片裡
曾經的都是你喜歡的
如今我還在原地 你卻走回你的記憶

你說我愛你太多 就快要把你淹沒
你害怕幸福短暫一秒就崩落
分開是一種解脫 讓你好好的想過
...

******* This Lyrics is NOT for Commercial use *******"
十七,S.H.E,38,0.137,0.47,308693,0.563,0,2,0.137,-4.893,1,0.036,149.881,4,0.374,"在無窮無盡之間 充滿吶喊的子夜
十七歲的我們 在哪邊
在未來攤開之前 期待又怕受傷害
是我 和你和你 說著夢想 說著心願

在有來有往之後 三種特別的語言
上天選了我們 圍成圈
在潮起潮落之間 將我環繞的世界
拾起 許多情節 如此和諧 如此無間

時間的長河 我非你們不可
緣分的比喻 匯流成一首歌
那是我們 從還懵懂的青春
變成 最重要的人

也許經歷過聚散和離分 (也許經歷過聚散離分)
也許嘗受過懷疑眼神 (也許嘗受過懷疑眼神)
我們的生命卻不斷延伸 (我們的生命不斷延伸)
...

******* This Lyrics is NOT for Commercial use *******"
你曾是少年,S.H.E,48,0.116,0.53,266651,0.603,0,2,0.0925,-7.058,1,0.0309,155.982,4,0.324,Lyrics not found
天灰,S.H.E,47,0.347,0.561,243347,0.454,0,7,0.117,-5.569,1,0.0243,147.794,4,0.211,"如果你不再出現 我的世界 還有什麼可貴
可惜不夠時間 讓我們試驗 什麼叫永遠

想念變成懷念 心動變成心碎
偏偏還會關切 你最後屬於誰

我的天空今天有點灰
我的心是個落葉的季節
我不知道如何度過今夜
所有的燈 早已經全都熄滅
...

******* This Lyrics is NOT for Commercial use *******"
热带雨林,S.H.E,44,0.181,0.472,281000,0.627,0,1,0.62,-6.597,1,0.0579,169.873,4,0.195,"冷風過境 回憶凍結成冰
我的付出全都要不到回音
悔恨就像是綿延不斷的丘陵
痛苦全方位的降臨

悲傷入侵 誓言下落不明
我找不到那些愛過的曾經
你像在寂寞上空盤旋的禿鷹
將我想你啃食乾淨

月色搖晃樹影 穿梭在熱帶雨林
你離去的原因 從來不說明
你的謊像陷阱 我最後才清醒
幸福只是水中的倒影

...

******* This Lyrics is NOT for Commercial use *******"
恋人未满,S.H.E,47,0.607,0.749,276760,0.69,0,5,0.147,-6.559,1,0.0489,115.928,4,0.328,"為什麼只和你能聊一整夜
為什麼才道別就又想再見面
在朋友裡面就數你最特別
總讓我覺得很親很貼
為什麼你在意誰陪我逛街
為什麼你擔心誰對我放電
你說你對我比別人多一些
卻又不說是多哪一些

友達以上 戀人未滿
甜蜜心煩 愉悅混亂
我們以後會變怎樣
我迫不及待想知道答案

再靠近一點點就讓你牽手
再勇敢一點點我就跟你走
你還等什麼 時間已經不多
再下去只好只做朋友
再向前一點點我就會點頭
再衝動一點點我就不閃躲
...

******* This Lyrics is NOT for Commercial use *******"
爱上你,S.H.E,45,0.253,0.618,241040,0.777,0,8,0.0665,-5.954,1,0.0347,150.048,4,0.708,"如果說這世界不夠完美不夠好
一定是在等我們 親手給它變得美好
就像愛 看起來 會那麼少 (愛上你）
一定是 在等我們一起勇敢的尋找一起找到 (愛上你）

一片片落葉 為開出個花園 手牽手捱過整個冬天
每隻蝴蝶為了飛為了翩翩起舞 先做一個繭
最美海岸線 總是要很蜿蜒 才足夠讓人忘返流連
你的身邊 要不是 比天邊還遙遠 勇氣怎麼出現

當我終於住進妳的心裡 分享同一個世界
身後錯過痛過漫長情節 都變甜美

只有我了解 這幸福感覺 美得值得去付出一切
能夠遇見你認識你喜歡你愛上你 感謝我每滴眼淚
只有你明白 我有多珍貴 好得值得你為我改變
請你繼續溫柔 交換我 燦爛笑容
一天一天 到永遠那一天
...

******* This Lyrics is NOT for Commercial use *******"
两个人的荒岛,S.H.E,38,0.511,0.533,245027,0.489,0,0,0.153,-6.465,1,0.0238,80.037,4,0.318,"HA huh huh

太慌張的擁抱 我們只用一秒 世界崩潰剩一座孤島
這裡沒有人也沒有時間不用思考
再沒有後路可找 或許就能天荒地老

明天的諾言 交給明天去實現
這愛的試驗 哪怕痛苦多過甜

下雨了 兩個人的荒島
我和你的荒島
淋濕了 (HA) 就知道誰會比誰更膽小
我夢見了 兩個人的荒島 你要不要
也睡著
Baby跟我逃
然後永遠從地圖上擦掉

太慌張的擁抱
...

******* This Lyrics is NOT for Commercial use *******"
Super Star,S.H.E,45,0.0973,0.533,196467,0.916,0.000106,2,0.252,-2.162,1,0.0352,184.198,4,0.642,"笑就歌頌 一皺眉頭就心痛
我沒空理會我 只感受你的感受
你要往哪走 把我靈魂也帶走
它為你著了魔 留著有什麼用？

你是電 你是光 你是唯一的神話
我只愛你 you are my super star
你主宰 我崇拜 沒有更好的辦法
只能愛你 you are my super star

手不是手 是溫柔的宇宙
我這顆小星球 就在你手中轉動
請看見我 讓我有夢可以作
...

******* This Lyrics is NOT for Commercial use *******"
五月天,S.H.E,43,0.667,0.616,232507,0.618,0,11,0.0935,-7.207,1,0.0385,139.997,4,0.386,"黃金海岸的岸邊 我們肩並著肩
潔淨的藍天 清澈的水面 吻成一條海平線
看你溫柔的雙眼 彈著吉他的弦
歌词是诺言旋律是依恋 唱出一首五月天

五月的天 剛誕生的夏天
我們之間 才完成的愛戀
緊握的手裏面 有好多明天
五月的天 夢開始要鮮豔
前方蜿蜒 一長串的心願
我們一天一天 慢慢實現

大雨衝走了昨天 青春烏雲幾片
...

******* This Lyrics is NOT for Commercial use *******"
How are you,S.H.E,39,0.336,0.645,239480,0.653,0,0,0.145,-6.795,1,0.0304,130.032,4,0.331,Lyrics not found
触电,S.H.E,40,0.182,0.611,261507,0.583,0,7,0.143,-5.471,1,0.0306,179.34,4,0.663,"風走在我們前面 甩裙擺畫著圓圈
花美得興高采烈 那香味有點陰險
你在我旁邊的旁邊 但影子卻肩碰肩
偷看一眼 你的唇邊
是不是也有笑意明顯

明明是昨天的事情 怎麼今天我還在經歷
一丁點回憶都能驚天又動地
想問個愚蠢問題 我們再這樣下去
你猜會走到哪裡

但請你不要太快揭開還沉默的情話
先讓我多著急一下再終於等到解答
太容易的愛故事就不耐人回味啦
像這樣觸電 就夠我快樂融化

我們就耐心培養萌芽不要急著開花
...

******* This Lyrics is NOT for Commercial use *******"
中国话,S.H.E,42,0.587,0.75,194027,0.893,0,7,0.0918,-5.324,0,0.0416,100.034,4,0.622,"扁擔寬 板凳長 扁擔 想綁在板凳上
扁擔寬 板凳長 扁擔 想綁在板凳上

倫敦瑪莉蓮 買了 旗袍送 媽媽
莫斯科的夫司基 愛上牛肉麵疙瘩
各種顏色的皮膚 各種顏色的頭發
嘴裡唸的 說的 開始流行中國話
多少年我們苦練 英文發音和文法
這幾年 換他們 捲著舌頭學
平上去入的變化 平平仄仄平平仄
好聰明的中國人 好優美的中國話

扁擔寬 板凳長 扁擔 想綁在板凳上
板凳 不讓 扁擔 綁在板凳上
扁擔 偏要綁在板凳上
板凳 偏偏 不讓 扁擔 綁在那板凳上
到底扁擔寬 還是板凳長
哥哥 弟弟 坡前坐
坡上 卧著一隻鵝 坡下 流著一條河
哥哥說 寬寬的河 弟弟說 白白的鵝
...

******* This Lyrics is NOT for Commercial use *******"
沿海公路的出口,S.H.E,36,0.819,0.438,260853,0.408,0,6,0.4,-7.694,1,0.029,130.091,4,0.156,"用一根火柴燒一場蜃樓 借這場大雨讓自己逃走
荒茫公路無人的漂泊 寂寞海嘯把我捲走
用一段感情換一個朋友 每一句再見割一道傷口
躲在萬劫不復的街頭 微笑參透覆水難收

倘若說放一次手 就像咳一個嗽
我又何苦在乎得不到的溫柔

我坐在公路的出口 等待天黑以後
無邊的寂寞
連想你都是種殘酷切磋
...

******* This Lyrics is NOT for Commercial use *******"
他还是不懂,S.H.E,35,0.78,0.667,254547,0.645,0,6,0.0793,-6.239,0,0.037,128.024,4,0.252,"要說什麼 杯子都已經空了
閉上眼睛心裡下起大雪 天寒又地凍

是不是到了 愛情結帳的時候
只剩下各自買單的寂寞
為什麼當我推開門 他沒有來拉住我

他還不懂 還是不懂
離開是想要被挽留 (Stay with me)
如果開口那只是 我要來的溫柔

他還不懂 永遠不懂
一個擁抱能代替所有
愛絕對能夠動搖我
...

******* This Lyrics is NOT for Commercial use *******"
谢谢你的温柔,S.H.E,35,0.701,0.601,276520,0.493,0,8,0.0864,-7.158,1,0.0319,147.941,4,0.364,"Du du du du du
Du du du du du
Du du du du du du du du du
Du du du du du
Du du du du du
Du du du du du du du du du

謝謝你如此溫柔
捧著愛靜靜等候
我的雙手 其實同樣在顫抖
但我能給你什麼
我只是一個他遺忘的我
心被一掃而空

我會把你種在我心中
也許某天會終於再次長出一個夢

不知道 不明了 不想要 為什麼 我的心
明明是想靠近 卻孤單到黎明
...

******* This Lyrics is NOT for Commercial use *******"
我们怎么了,S.H.E,31,0.588,0.592,242413,0.361,0,11,0.101,-7.098,1,0.0265,135.971,4,0.174,"落泪以前 再看一眼 你模糊侧脸
这会不会是最后纪念
我凝视你 而你凝视 窗外的阴天
一句抱歉都僵在嘴边

我搞不懂 我们到底怎么了
诚实的背后 是否 住着伤口
我想不透 我们的爱怎么了
雨下过以后 是否 能让什么 复活
...

******* This Lyrics is NOT for Commercial use *******"
说你爱我,S.H.E,32,0.688,0.56,272800,0.454,0,8,0.149,-7.81,1,0.0315,141.857,4,0.305,"下著雨 讓濕氣稀釋回憶
我靠著你 不出聲音
看著你 看著斑駁的甜蜜
愛你 困住你也困住我自己

我那躲也躲不掉的微妙傷口隱隱作痛
你那戒也戒不掉的甜蜜藉口也讓我精神腐朽

說你愛我變成一種問候
不如趁早放手
把愛墜落 讓滿地鮮紅

說你愛我變成一種折磨
不用陪我走到最後
我承擔不起你的承諾

...

******* This Lyrics is NOT for Commercial use *******"
爱我的资格,S.H.E,32,0.126,0.687,273600,0.546,0,3,0.126,-7.451,1,0.0313,110.063,4,0.166,"把手放了 我也许会比较快乐
我也许会换个情人 我也许不会再撑
真的够了 能不能让雨别再下了
能不能让心别再疼了 能不能不要开灯

我们的爱跟着你写的剧本 出现了越来越多的角色
我是你什么人 如果不是情人 是不是不要再浪费我的人生
你比我更清楚

你对我多好 多温柔 多认真 不构成爱我的资格
除非你只看着我 想着我 只有我 爱本来就该独一无二
...

******* This Lyrics is NOT for Commercial use *******"
候鸟,S.H.E,33,0.28,0.58,284293,0.542,0,6,0.165,-5.853,1,0.0343,136.01,4,0.188,"出海口已經不遠 我丟著空瓶許願
海與天連成一線 在沙洲對你埋怨
蘆葦花白茫一遍 愛過你短暫停留的容顏
南方的冬天

我的心卻無法事過境遷
你覓食愛情的那一張臉
過境說的永遠 隨著漲潮不見
變成我記憶裡的明信片

你的愛飛很遠 像候鳥看不見
在溼地的水面 那傷心亂成一遍
...

******* This Lyrics is NOT for Commercial use *******"
永远都在,S.H.E,24,0.00403,0.663,262365,0.814,1.9e-06,1,0.131,-8.487,1,0.0358,120.047,4,0.565,"時光恩寵 只溫柔地流過
沒帶走什麼 卻留下了好多

深愛的 更愛了 愛我的 還愛著
風沙星辰依舊相伴
夢過的 成真了 一個一個 實現了
未滿的已經填滿

(Love, love, love) 滿滿都是
(Love, love, love) 幸福無非這樣

曾經是那樣懵懂 還好上天眷顧我
安排了你願意理解和包容
因為你堅定雙手 高舉信任和守候
一起完成感動

感謝一路愛了這麼久
你一直都還在 從來沒離開 一直都還在
確定不管再多久
我都會有你在 因為有你愛 永遠都會在

感謝世界變了這麼多
...

******* This Lyrics is NOT for Commercial use *******"
Genesis,S.H.E,31,0.146,0.731,266427,0.905,0,9,0.0799,-2.533,1,0.0552,130.045,4,0.689,"應該學習嬰兒 再寬容一點 哭過就忘了
別再記著昨天 還有什麼悲傷 Baby don't cry
快樂是片大海 我是飛翔的翅膀 要自由要尋找
一群閃亮小島 排成很大的微笑 叫幸福群島

愛存在 這美麗新世界 我喜歡 自信的感覺
我看見 你微笑像天使 這就是 愛的奇妙
我願意 陪在你的身邊 讓心跳 不會變老
歡迎來 這美麗新世界 讓感動 一個一個實現
...

******* This Lyrics is NOT for Commercial use *******"
你不会,S.H.E,30,0.477,0.554,258733,0.56,0,8,0.137,-6.366,1,0.0263,140.059,4,0.204,"第一次拥吻以前 我们找不到语言
但听见彼此灵魂 多渴望永远
贴心后嘴角的甜 摩擦后眼角的咸
一起懂爱和真爱的差别

你送的杯子里面 还装着温热感觉
你给的每个纪念都排在窗沿
相机是牵手两年 围巾是东京五天
戒指是又哭又笑的道歉

我不相信 你心中现在她最美
...

******* This Lyrics is NOT for Commercial use *******"
不想长大,S.H.E,34,0.319,0.76,225973,0.717,0.000184,7,0.0366,-3.794,0,0.0459,93.05,4,0.644,"為什麼就是找不到不謝的玫瑰花
為什麼遇見的王子都不夠王子啊
我並不期盼他會有玻璃鞋和白馬
我驚訝的是情話竟然會變成謊話
為什麼幸福的青鳥要飛的那麼高
為什麼蘋果和擁抱都可能是毒藥
我從沒想過有了他還孤單的可怕
我突然想起從前陪我那個洋娃娃
我不想我不想不想長大
長大後世界就沒童話
我不想我不想不想長大
我寧願永遠都笨又傻
我不想我不想不想長大
長大後我就會失去他
我深愛的他深愛我的他
已經變得不像他
我不想我不想長大
長大後世界就沒童話
...

******* This Lyrics is NOT for Commercial use *******"
