Track Name,Artist Name,Popularity,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Lyrics,lyrics,final_lyrics
晴天,Jay Chou,63,0.225,0.544,269747,0.564,0.000833,7,0.101,-7.275,1,0.0242,137.136,4,0.412,故事的小黃花從出生那年就飄著童年的盪鞦韆隨記憶一直晃到現在吹著前奏望著天空我想起花瓣試著掉落為妳翹課的那一天花落的那一天教室的那一間我怎麼看不見消失的下雨天我好想再淋一遍沒想到失去的勇氣我還留著好想再問一遍妳會等待還是離開颳風這天我試過握著妳手,"['故事', '的', '小黃花', '從', '出生', '那', '年', '就', '飄', '著', '童年', '的', '盪鞦韆', '隨', '記憶', '一直', '晃', '到', '現在', '吹', '著', '前奏', '望', '著', '天空', '我', '想起', '花瓣', '試', '著', '掉落', '為', '妳', '翹課', '的', '那', '一', '天', '花', '落', '的', '那', '一', '天', '教室', '的', '那', '一', '間', '我', '怎麼', '看', '不', '見', '消失', '的', '下雨天', '我', '好', '想', '再', '淋', '一', '遍', '沒想到', '失去', '的', '勇氣', '我', '還', '留', '著', '好', '想', '再', '問', '一', '遍', '妳', '會', '等待', '還是', '離開', '颳風', '這', '天', '我', '試', '過', '握', '著', '妳', '手']",故事 小黃花 出生 飄 童年 盪鞦韆 記憶 一直 晃 現在 吹 前奏 天空 想起 花瓣 試 掉落 妳 翹課 天 花 落 天 教室 間 見 消失 下雨天 想 淋 遍 沒想到 失去 勇氣 留 想 問 遍 妳 等待 離開 颳風 天 試 握 妳 手
擱淺,Jay Chou,62,0.687,0.499,238133,0.5,0.000726,5,0.141,-7.189,1,0.0276,122.686,4,0.127,久未放晴的天空依舊留著妳的笑容哭過卻無法掩埋歉疚風箏在陰天擱淺想念還在等待救援我拉著線複習妳給的溫柔曝曬在一旁的寂寞笑我給不起承諾怎麼會怎麼會妳竟原諒了我我只能永遠讀著對白讀著我給妳的傷害我原諒不了我就請妳當作我已不在,"['久', '未', '放晴', '的', '天空', '依舊', '留', '著', '妳', '的', '笑容', '哭', '過', '卻', '無法', '掩埋', '歉疚', '風箏', '在', '陰天', '擱淺', '想念', '還', '在', '等待', '救援', '我', '拉', '著', '線', '複習', '妳', '給', '的', '溫柔', '曝曬', '在', '一', '旁', '的', '寂寞', '笑', '我', '給', '不', '起', '承諾', '怎麼會', '怎麼會', '妳', '竟', '原諒', '了', '我', '我', '只', '能', '永遠', '讀', '著', '對白', '讀', '著', '我', '給', '妳', '的', '傷害', '我', '原諒', '不了', '我', '就', '請', '妳', '當作', '我', '已', '不', '在']",久 未 放晴 天空 依舊 留 妳 笑容 哭 無法 掩埋 歉疚 風箏 陰天 擱淺 想念 等待 救援 拉 線 複習 妳 溫柔 曝曬 旁 寂寞 笑 承諾 怎麼會 怎麼會 妳 竟 原諒 永遠 讀 對白 讀 妳 傷害 原諒 不了 妳 當作
說好不哭,Jay Chou,64,0.52,0.547,220693,0.363,0.0,10,0.0784,-11.214,1,0.0301,75.986,4,0.38,沒有了聯絡後來的生活我都是聽別人說說妳怎麼了說妳怎麼過放不下的人是我人多的時候就待在角落就怕別人問起我你們怎麼了妳低著頭護著我連抱怨都沒有電話開始躲從不對我說不習慣一個人生活離開我以後要我好好過怕打擾想自由的我,"['沒有', '了', '聯絡', '後來', '的', '生活', '我', '都', '是', '聽', '別人', '說說', '妳', '怎麼', '了', '說', '妳', '怎麼', '過', '放不下', '的', '人', '是', '我', '人', '多', '的', '時候', '就', '待在', '角落', '就', '怕', '別人', '問起', '我', '你們', '怎麼', '了', '妳', '低', '著', '頭', '護', '著', '我', '連', '抱怨', '都', '沒有', '電話', '開始', '躲', '從不', '對', '我', '說', '不', '習慣', '一', '個', '人', '生活', '離開', '我', '以後', '要', '我', '好好', '過', '怕', '打擾', '想', '自由', '的', '我']",聯絡 後來 生活 聽 說說 妳 妳 放不下 待在 角落 怕 問起 妳 低 頭 護 抱怨 電話 躲 從不 習慣 生活 離開 以後 好好 怕 打擾 想 自由
告白氣球,Jay Chou,64,0.19,0.705,215147,0.571,0.0,4,0.109,-7.662,1,0.0269,89.961,4,0.442,告白氣球塞納河畔左岸的咖啡我手一杯品嚐你的美留下唇印的嘴花店玫瑰名字寫錯誰告白氣球風吹到對街微笑在天上飛該你們你說你有點難追想讓我知難而退禮物不需挑最貴只要香榭的落葉營造浪漫的約會不害怕搞砸一切擁有你就擁有全世界親愛的愛上你從那天起甜蜜的很輕易親愛的別任性你的眼睛,"['告白', '氣球', '塞納河', '畔', '左岸', '的', '咖啡', '我', '手', '一', '杯', '品嚐', '你', '的', '美', '留下', '唇印', '的', '嘴', '花店', '玫瑰', '名字', '寫錯', '誰', '告白', '氣球風', '吹到', '對街', '微笑', '在', '天', '上', '飛', '該', '你們', '你', '說', '你', '有點', '難', '追', '想', '讓', '我', '知難而退', '禮物', '不需', '挑', '最', '貴', '只要', '香榭', '的', '落葉', '營造', '浪漫', '的', '約會', '不', '害怕', '搞砸', '一切', '擁有', '你', '就', '擁有', '全', '世界', '親愛', '的', '愛上', '你', '從', '那', '天', '起', '甜蜜', '的', '很', '輕易', '親愛的', '別', '任性', '你', '的', '眼睛']",告白 氣球 塞納河 畔 左岸 咖啡 手 杯 品嚐 美 留下 唇印 嘴 花店 玫瑰 名字 寫錯 告白 氣球風 吹到 對街 微笑 天 飛 有點 難 追 想 知難而退 禮物 不需 挑 貴 香榭 落葉 營造 浪漫 約會 害怕 搞砸 擁有 擁有 全 世界 親愛 愛上 天 甜蜜 輕易 親愛的 任性 眼睛
七里香,Jay Chou,61,0.386,0.481,297200,0.585,9.94e-05,0,0.243,-6.922,0,0.028,142.185,4,0.457,窗外的麻雀在電線桿上多嘴你說這一句很有夏天的感覺手中的鉛筆在紙上來來回回我用幾行字形容你是我的誰秋刀魚的滋味貓跟你都想瞭解初戀的香味就這樣被我們尋回那溫暖的陽光像剛摘的鮮豔草莓你說你捨不得吃掉這一種感覺雨下整夜我的愛溢出就像雨水院子落葉跟我的思念厚厚一疊幾句是非也無法將我的熱情冷卻,"['窗', '外', '的', '麻雀', '在', '電線桿', '上', '多', '嘴', '你', '說', '這', '一', '句', '很', '有', '夏天', '的', '感覺', '手', '中', '的', '鉛筆', '在', '紙', '上', '來來回回', '我', '用', '幾', '行', '字', '形容', '你', '是', '我', '的', '誰', '秋刀魚', '的', '滋味', '貓', '跟', '你', '都', '想', '瞭解', '初戀', '的', '香味', '就', '這樣', '被', '我們', '尋回', '那', '溫暖', '的', '陽光', '像', '剛', '摘', '的', '鮮豔', '草莓', '你', '說', '你', '捨不得', '吃掉', '這', '一', '種', '感覺', '雨', '下', '整', '夜', '我', '的', '愛', '溢出', '就', '像', '雨水', '院子', '落葉', '跟', '我', '的', '思念', '厚厚', '一', '疊', '幾', '句', '是非', '也', '無法', '將', '我', '的', '熱情', '冷卻']",窗 外 麻雀 電線桿 嘴 句 夏天 感覺 手 鉛筆 紙 來來回回 行 字 形容 秋刀魚 滋味 貓 想 瞭解 初戀 香味 尋回 溫暖 陽光 剛 摘 鮮豔 草莓 捨不得 吃掉 種 感覺 雨 整 夜 愛 溢出 雨水 院子 落葉 思念 厚厚 疊 句 是非 無法 熱情 冷卻
楓,Jay Chou,59,0.754,0.488,277027,0.441,0.0,0,0.135,-7.189,1,0.0286,134.385,4,0.142,烏雲在我們心裡擱下一塊陰影我聆聽沈寂已久的心情清晰透明就像美麗的風景總在回憶里才看得清被傷透的心能不能夠繼續愛我我用力牽起沒溫度的雙手過往溫柔已經被時間上鎖只剩揮散不去的難過緩緩飄落的楓葉像思念我點燃燭火溫暖歲末的秋天極光掠奪天邊北風掠過想你的容顏我把愛燒成了落葉卻換不回熟悉的那張臉,"['烏雲', '在', '我們', '心', '裡', '擱下', '一', '塊', '陰影', '我', '聆聽', '沈寂', '已', '久', '的', '心情', '清晰', '透明', '就', '像', '美麗', '的', '風景', '總', '在', '回憶', '里', '才', '看', '得', '清', '被', '傷透', '的', '心', '能不能夠', '繼續', '愛', '我', '我', '用力', '牽起', '沒', '溫度', '的', '雙手', '過往', '溫柔', '已經', '被', '時間', '上鎖', '只', '剩', '揮散', '不', '去', '的', '難過', '緩緩', '飄落', '的', '楓葉', '像', '思念', '我', '點燃', '燭火', '溫暖', '歲末', '的', '秋天', '極光', '掠奪', '天', '邊', '北風', '掠過', '想', '你', '的', '容顏', '我', '把', '愛', '燒成', '了', '落葉', '卻', '換', '不', '回', '熟悉', '的', '那', '張', '臉']",烏雲 心 裡 擱下 塊 陰影 聆聽 沈寂 久 心情 清晰 透明 美麗 風景 總 回憶 里 清 傷透 心 能不能夠 繼續 愛 用力 牽起 沒 溫度 雙手 過往 溫柔 已經 時間 上鎖 剩 揮散 難過 緩緩 飄落 楓葉 思念 點燃 燭火 溫暖 歲末 秋天 極光 掠奪 天 北風 掠過 想 容顏 愛 燒成 落葉 換 回 熟悉 張 臉
蒲公英的約定,Jay Chou,60,0.1,0.563,247200,0.514,0.0,0,0.102,-7.279,1,0.0242,136.026,4,0.16,小學籬芭旁的蒲公英是記憶裡有味道的風景午睡操場傳來蟬的聲音多少年後也還是很好聽將願望折紙飛機寄成信因為我們等不到那流星認真投決定命運的硬幣卻不知道到底能去哪裡,"['小學', '籬芭', '旁', '的', '蒲公英', '是', '記憶', '裡', '有', '味道', '的', '風景', '午睡', '操場', '傳來', '蟬', '的', '聲音', '多少', '年', '後', '也', '還是', '很', '好聽', '將', '願望', '折', '紙', '飛機', '寄成', '信', '因為', '我們', '等', '不', '到', '那', '流星', '認真', '投', '決定', '命運', '的', '硬幣', '卻', '不', '知道', '到底', '能', '去', '哪裡']",小學 籬芭 旁 蒲公英 記憶 裡 味道 風景 午睡 操場 傳來 蟬 聲音 好聽 願望 折 紙 飛機 寄成 信 流星 認真 投 決定 命運 硬幣 知道 到底
一路向北,Jay Chou,61,0.0122,0.453,294240,0.625,5.45e-05,5,0.112,-6.258,1,0.0272,133.93,4,0.292,後視鏡裏的世界越來越遠的道別你轉身向背側臉還是很美我用眼光去追竟聽見你的淚在車窗外面徘徊是我錯失的機會你站的方位跟我中間隔著淚街景一直在後退你的崩潰在窗外零碎我一路向北離開有你的季節你說你好累已無法再愛上誰風在山路吹過往的畫面全都是我不對,"['後視鏡', '裏', '的', '世界', '越來越', '遠', '的', '道別', '你', '轉身', '向', '背', '側', '臉', '還是', '很', '美', '我', '用', '眼光', '去', '追', '竟', '聽見', '你', '的', '淚', '在', '車窗', '外面', '徘徊', '是', '我', '錯失', '的', '機會', '你', '站', '的', '方位', '跟', '我', '中間', '隔', '著', '淚', '街景', '一直', '在', '後退', '你', '的', '崩潰', '在', '窗', '外', '零碎', '我', '一路', '向', '北', '離開', '有', '你', '的', '季節', '你', '說', '你', '好', '累', '已', '無法', '再', '愛上', '誰', '風', '在', '山路', '吹', '過往', '的', '畫面', '全', '都', '是', '我', '不', '對']",後視鏡 裏 世界 越來越 遠 道別 轉身 背 側 臉 美 眼光 追 竟 聽見 淚 車窗 外面 徘徊 錯失 機會 站 方位 中間 隔 淚 街景 一直 後退 崩潰 窗 外 零碎 一路 北 離開 季節 累 無法 愛上 風 山路 吹 過往 畫面 全
不能說的秘密,Jay Chou,56,0.253,0.553,296533,0.603,0.0,7,0.147,-8.328,1,0.0243,143.966,4,0.173,冷咖啡離開了杯墊我忍住的情緒在很後面拼命想挽回的從前在我臉上依舊清晰可見最美的不是下雨天是曾與妳躲過雨的屋簷回憶的畫面在盪著鞦韆夢開始不甜妳說把愛漸漸放下會走更遠又何必去改變已錯過的時間妳用妳的指尖阻止我說再見,"['冷', '咖啡', '離開', '了', '杯墊', '我', '忍住', '的', '情緒', '在', '很', '後面', '拼命', '想', '挽回', '的', '從前', '在', '我', '臉', '上', '依舊', '清晰', '可', '見', '最', '美', '的', '不', '是', '下雨天', '是', '曾', '與', '妳', '躲', '過', '雨', '的', '屋簷', '回憶', '的', '畫面', '在', '盪', '著', '鞦韆', '夢', '開始', '不', '甜', '妳', '說', '把', '愛', '漸漸', '放下', '會', '走', '更', '遠', '又', '何必', '去', '改變', '已', '錯過', '的', '時間', '妳', '用', '妳', '的', '指尖', '阻止', '我', '說', '再見']",冷 咖啡 離開 杯墊 忍住 情緒 後面 拼命 想 挽回 從前 臉 依舊 清晰 見 美 下雨天 妳 躲 雨 屋簷 回憶 畫面 盪 鞦韆 夢 甜 妳 愛 漸漸 放下 走 遠 何必 改變 錯過 時間 妳 妳 指尖 阻止 再見
等你下課,Jay Chou,58,0.494,0.586,270000,0.411,0.0,8,0.103,-10.048,1,0.0317,147.9,4,0.454,你住的巷子裡我租了一間公寓為了想與你不期而遇高中三年我為什麼為什麼不好好讀書沒考上跟你一樣的大學我找了份工作離你宿舍很近當我開始學會做蛋餅才發現你不吃早餐喔你又擦肩而過你耳機聽什麼能不能告訴我躺在你學校的操場看星空教室裡的燈還亮著你沒走,"['你', '住', '的', '巷子', '裡', '我', '租', '了', '一', '間', '公寓', '為了', '想', '與', '你', '不期而遇', '高中', '三', '年', '我', '為什麼', '為什麼', '不', '好好', '讀書', '沒', '考上', '跟', '你', '一樣', '的', '大學', '我', '找', '了', '份', '工作', '離', '你', '宿舍', '很', '近', '當', '我', '開始', '學會', '做', '蛋餅', '才', '發現', '你', '不', '吃', '早餐', '喔', '你', '又', '擦', '肩', '而', '過', '你', '耳機', '聽', '什麼', '能不能', '告訴', '我', '躺', '在', '你', '學校', '的', '操場', '看', '星空', '教室', '裡', '的', '燈', '還', '亮', '著', '你', '沒', '走']",住 巷子 裡 租 間 公寓 想 不期而遇 高中 好好 讀書 沒 考上 大學 找 份 工作 宿舍 近 學會 蛋餅 發現 吃 早餐 喔 擦 肩 耳機 聽 能不能 告訴 躺 學校 操場 星空 教室 裡 燈 亮 沒 走
珊瑚海,Jay Chou,62,0.75,0.459,256333,0.567,0.0,8,0.136,-5.528,1,0.0271,145.818,4,0.156,海平面遠方開始陰霾悲傷要怎麼平靜純白我的臉上始終夾帶一抹淺淺的無奈你用唇語說你要離開心不在那難過無聲慢了下來洶湧潮水你聽明白不是浪而是淚海轉身離開你有話說不出來分手說不出來海鳥跟魚相愛只是一場意外我們的愛給的愛差異一直存在回不來風中塵埃等待竟累積成傷害轉身離開,"['海平面', '遠方', '開始', '陰霾', '悲傷', '要', '怎麼', '平靜', '純白', '我', '的', '臉', '上', '始終', '夾帶', '一', '抹', '淺淺', '的', '無奈', '你', '用', '唇語', '說', '你', '要', '離開', '心', '不', '在', '那', '難過', '無聲', '慢', '了', '下來', '洶湧', '潮水', '你', '聽', '明白', '不', '是', '浪', '而是', '淚海', '轉身', '離開', '你', '有', '話', '說', '不', '出來', '分手', '說', '不', '出來', '海鳥', '跟', '魚', '相愛', '只', '是', '一', '場', '意外', '我們', '的', '愛', '給', '的', '愛', '差異', '一直', '存在', '回', '不', '來', '風', '中', '塵埃', '等待', '竟', '累積成', '傷害', '轉身', '離開']",海平面 遠方 陰霾 悲傷 平靜 純白 臉 始終 夾帶 抹 淺淺 無奈 唇語 離開 心 難過 無聲 慢 下來 洶湧 潮水 聽 明白 浪 淚海 轉身 離開 話 分手 海鳥 魚 相愛 場 意外 愛 愛 差異 一直 存在 回 風 塵埃 等待 竟 累積成 傷害 轉身 離開
稻香,Jay Chou,60,0.301,0.671,223453,0.627,1.18e-06,9,0.0843,-5.045,1,0.0593,163.983,4,0.206,對這個世界如果你有太多的抱怨跌倒了就不敢繼續往前走為什麼人要這麼的脆弱墮落請你打開電視看看多少人為生命在努力勇敢的走下去我們是不是該知足珍惜一切就算沒有擁有還記得你說家是唯一的城堡隨著稻香河流繼續奔跑微微笑小時候的夢我知道不要哭讓螢火蟲帶著你逃跑鄉間的歌謠永遠的依靠回家吧回到最初的美好,"['對', '這', '個', '世界', '如果', '你', '有', '太多', '的', '抱怨', '跌倒', '了', '就', '不', '敢', '繼續', '往', '前', '走', '為什麼', '人', '要', '這麼', '的', '脆弱', '墮落', '請', '你', '打開', '電視', '看看', '多少', '人', '為', '生命', '在', '努力', '勇敢', '的', '走下去', '我們', '是', '不', '是', '該', '知足', '珍惜', '一切', '就算', '沒有', '擁有', '還', '記得', '你', '說', '家', '是', '唯一', '的', '城堡', '隨著', '稻香', '河流', '繼續', '奔跑', '微微笑', '小時候', '的', '夢', '我', '知道', '不要', '哭', '讓', '螢火蟲', '帶', '著', '你', '逃跑', '鄉間', '的', '歌謠', '永遠', '的', '依靠', '回家', '吧', '回到', '最初', '的', '美好']",世界 太多 抱怨 跌倒 敢 繼續 前 走 脆弱 墮落 打開 電視 看看 生命 努力 勇敢 走下去 知足 珍惜 擁有 記得 家 唯一 城堡 稻香 河流 繼續 奔跑 微微笑 小時候 夢 知道 不要 哭 螢火蟲 帶 逃跑 鄉間 歌謠 永遠 依靠 回家 回到 最初 美好
